ID,WijkenEnBuurten,AantalInwoners_5
6281,WK039408  ,745
6285,WK039409  ,1645
6290,WK039410  ,3455
6293,WK039411  ,975
6296,WK039412  ,1835
6299,WK039413  ,1030
6303,WK039415  ,4775
6308,WK039416  ,45
6310,WK039420  ,3270
6314,WK039421  ,340
6318,WK039422  ,2560
6563,WK039601  ,1705
6566,WK039602  ,2530
6570,WK039603  ,5640
6575,WK039604  ,1805
6583,WK039605  ,5045
6588,WK039606  ,5670
6596,WK039607  ,3010
6600,WK039608  ,4395
6604,WK039609  ,4645
6607,WK039610  ,4720
6610,WK039611  ,5
6613,WK039700  ,23465
6624,WK039701  ,2705
6628,WK039702  ,1115
6688,WK039801  ,3015
6690,WK039802  ,4315
6693,WK039804  ,1500
6695,WK039806  ,5005
6699,WK039807  ,2715
6702,WK039808  ,3450
6704,WK039809  ,1485
6707,WK039810  ,2785
6709,WK039811  ,3415
6711,WK039812  ,1260
6719,WK039813  ,3790
6722,WK039814  ,4200
6724,WK039815  ,4040
6727,WK039816  ,5280
6731,WK039817  ,4585
6734,WK039818  ,1825
6738,WK039819  ,930
6740,WK039820  ,1330
6742,WK039830  ,1175
6744,WK039840  ,525
6746,WK039850  ,105
6847,WK039901  ,770
6849,WK039902  ,3260
6852,WK039903  ,4385
6857,WK039904  ,4215
6860,WK039905  ,5900
6865,WK039906  ,4445
6870,WK039907  ,20
6872,WK039908  ,470
6876,WK040001  ,8975
6887,WK040002  ,10405
6897,WK040003  ,3240
6903,WK040004  ,9135
6914,WK040005  ,9205
6925,WK040006  ,1370
6934,WK040007  ,365
6938,WK040008  ,12905
7416,WK040201  ,9740
7421,WK040202  ,7560
7428,WK040203  ,9150
7433,WK040204  ,17495
7439,WK040205  ,9935
7446,WK040206  ,20610
7453,WK040207  ,11020
7458,WK040208  ,4140
7460,WK040209  ,595
7797,WK040510  ,5570
7802,WK040511  ,2575
7807,WK040512  ,5460
